"NCBI_ID","Genome_ID","Accession_ID","Taxon_name","Attribute","Attribute_value","Attribute_source","Evidence","Frequency","Confidence_in_curation","Unit","Rank","Parent_name","Parent_NCBI_ID","Parent_rank"
536232,"Unknown","NC_012563","Clostridium botulinum A2 str. Kyoto","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Clostridium botulinum",1491,"species"
498214,"Unknown","NC_010418, NC_010520","Clostridium botulinum A3 str. Loch Maree","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Clostridium botulinum",1491,"species"
935198,"Unknown","NC_010674, NC_010680","Clostridium botulinum B str. Eklund 17B","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Clostridium botulinum",1491,"species"
498213,"Unknown","NC_010379, NC_010516","Clostridium botulinum B1 str. Okra","growth temperature",37,"BacMap","exp","unknown","high","Celcius","no rank","Clostridium botulinum B1",591968,"strain"
515621,"Unknown","NC_012654, NC_012657, NC_012658","Clostridium botulinum Ba4 str. 657","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Clostridium botulinum",1491,"species"
441772,"Unknown","NC_009699, NC_009700","Clostridium botulinum F str. Langeland","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Clostridium botulinum",1491,"species"
272563,"Unknown","NC_008226, NC_009089","Clostridium difficile 630","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Clostridioides difficile",1496,"species"
195103,"Unknown","NC_008261","Clostridium perfringens ATCC 13124","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Clostridium perfringens",1502,"species"
195102,"Unknown","NC_003042, NC_003366","Clostridium perfringens str. 13","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Clostridium perfringens",1502,"species"
357809,"Unknown","NC_010001","Clostridium phytofermentans ISDg","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Lachnoclostridium phytofermentans",66219,"species"
610130,"Unknown","NC_014376","Clostridium saccharolyticum WM1","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Lacrimispora saccharolytica",84030,"species"
212717,"Unknown","NC_004557, NC_004565","Clostridium tetani E88","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Clostridium tetani",1513,"species"
257309,"Unknown","NC_002935","Corynebacterium diphtheriae NCTC 13129","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Corynebacterium diphtheriae",1717,"species"
434922,"Unknown","NC_009726, NC_009727","Coxiella burnetii Dugway 5J108-111","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Coxiella burnetii",777,"species"
227377,"Unknown","NC_002971, NC_004704","Coxiella burnetii RSA 493","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Coxiella burnetii",777,"species"
290339,"Unknown","NC_009778, NC_009779, NC_009780","Cronobacter sakazakii ATCC BAA-894","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Cronobacter sakazakii",28141,"species"
272564,"Unknown","NC_011830","Desulfitobacterium hafniense DCB-2","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Desulfitobacterium hafniense",49338,"species"
485915,"Unknown","NC_013223, NC_013224","Desulfohalobium retbaense DSM 5692","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Desulfohalobium retbaense",45663,"species"
349161,"Unknown","NC_009253","Desulfotomaculum reducens MI-1","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Desulforamulus reducens",59610,"species"
696281,"Unknown","NC_015589","Desulfotomaculum ruminis DSM 2154","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Desulforamulus ruminis",1564,"species"
246195,"Unknown","NC_009446","Dichelobacter nodosus VCS1703A","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Dichelobacter nodosus",870,"species"
226185,"Unknown","NC_004668, NC_004669, NC_004670, NC_004671","Enterococcus faecalis V583","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Enterococcus faecalis",1351,"species"
199310,"Unknown","NC_004431","Escherichia coli CFT073","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Escherichia coli",562,"species"
331111,"Unknown","NC_009786, NC_009787, NC_009788, NC_009789, NC_009790, NC_009791, NC_009801","Escherichia coli E24377A","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Escherichia coli",562,"species"
331112,"Unknown","NC_009800","Escherichia coli HS","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Escherichia coli",562,"species"
574521,"Unknown","NC_011601, NC_011602, NC_011603","Escherichia coli O127:H6 str. E2348/69","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Escherichia coli",562,"species"
444450,"Unknown","NC_011350, NC_011351, NC_011353","Escherichia coli O157:H7 str. EC4115","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Escherichia coli",562,"species"
386585,"Unknown","NC_002127, NC_002128, NC_002695","Escherichia coli O157:H7 str. Sakai","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Escherichia coli",562,"species"
573235,"Unknown","NC_013361, NC_013362, NC_013363, NC_013369, NC_014543","Escherichia coli O26:H11 str. 11368","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Escherichia coli",562,"species"
409438,"Unknown","NC_011407, NC_011408, NC_011411, NC_011413, NC_011415, NC_011416, NC_011419","Escherichia coli SE11","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Escherichia coli",562,"species"
439855,"Unknown","NC_010485, NC_010486, NC_010487, NC_010488, NC_010498","Escherichia coli SMS-3-5","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Escherichia coli",562,"species"
316385,"Unknown","NC_010473","Escherichia coli str. K-12 substr. DH10B","growth temperature",37,"BacMap","exp","unknown","high","Celcius","no rank","Escherichia coli K-12",83333,"strain"
511145,"Unknown","NC_000913","Escherichia coli str. K-12 substr. MG1655","growth temperature",37,"BacMap","exp","unknown","high","Celcius","no rank","Escherichia coli K-12",83333,"strain"
190304,"Unknown","NC_003454","Fusobacterium nucleatum subsp. nucleatum ATCC 25586","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Fusobacterium nucleatum",851,"species"
382638,"Unknown","NC_008229, NC_008230","Helicobacter acinonychis str. Sheeba","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Helicobacter acinonychis",212,"species"
235279,"Unknown","NC_004917","Helicobacter hepaticus ATCC 51449","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Helicobacter hepaticus",32025,"species"
85962,"Unknown","NC_000915, NC_014257","Helicobacter pylori 26695","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Helicobacter pylori",210,"species"
357544,"Unknown","NC_008086, NC_008087","Helicobacter pylori HPAG1","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Helicobacter pylori",210,"species"
85963,"Unknown","NC_000921","Helicobacter pylori J99","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Helicobacter pylori",210,"species"
228405,"Unknown","NC_008358","Hyphomonas neptunium ATCC 15444","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Hyphomonas neptunium",81032,"species"
471856,"Unknown","NC_013174","Jonesia denitrificans DSM 20603","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Jonesia denitrificans",43674,"species"
272620,"Unknown","NC_009648, NC_009649, NC_009650, NC_009651, NC_009652, NC_009653","Klebsiella pneumoniae subsp. pneumoniae MGH 78578","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Klebsiella pneumoniae",573,"species"
363253,"Unknown","NC_008011, NC_008012, NC_008013, NC_008014","Lawsonia intracellularis PHE/MN1-00","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Lawsonia intracellularis",29546,"species"
221988,"Unknown","NC_006300","Mannheimia succiniciproducens MBEL55E","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","[Mannheimia] succiniciproducens",157673,"species"
420247,"Unknown","NC_009515","Methanobrevibacter smithii ATCC 35061","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Methanobrevibacter smithii",2173,"species"
304371,"Unknown","NC_013665","Methanocella paludicola SAE","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Methanocella paludicola",570267,"species"
410358,"Unknown","NC_008942","Methanocorpusculum labreanum Z","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Methanocorpusculum labreanum",83984,"species"
456442,"Unknown","NC_009712","Methanoregula boonei 6A8","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Methanoregula boonei",358766,"species"
323259,"Unknown","NC_007796","Methanospirillum hungatei JF-1","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Methanospirillum hungatei",2203,"species"
561007,"Unknown","NC_010394, NC_010397","Mycobacterium abscessus ATCC 19977","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Mycobacteroides abscessus",36809,"species"
243243,"Unknown","NC_008595","Mycobacterium avium 104","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Mycobacterium avium",1764,"species"
262316,"Unknown","NC_002944","Mycobacterium avium subsp. paratuberculosis K-10","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Mycobacterium avium",1764,"species"
233413,"Unknown","NC_002945","Mycobacterium bovis AF2122/97","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Mycobacterium tuberculosis",1773,"species"
561304,"Unknown","NC_011896","Mycobacterium leprae Br4923","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Mycobacterium leprae",1769,"species"
272631,"Unknown","NC_002677","Mycobacterium leprae TN","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Mycobacterium leprae",1769,"species"
246196,"Unknown","NC_008596","Mycobacterium smegmatis str. MC2 155","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Mycolicibacterium smegmatis",1772,"species"
83331,"Unknown","NC_002755","Mycobacterium tuberculosis CDC1551","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Mycobacterium tuberculosis",1773,"species"
336982,"Unknown","NC_009565","Mycobacterium tuberculosis F11","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Mycobacterium tuberculosis",1773,"species"
419947,"Unknown","NC_009525","Mycobacterium tuberculosis H37Ra","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Mycobacterium tuberculosis",1773,"species"
83332,"Unknown","NC_000962","Mycobacterium tuberculosis H37Rv","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Mycobacterium tuberculosis",1773,"species"
478434,"Unknown","NC_012943","Mycobacterium tuberculosis KZN 1435","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Mycobacterium tuberculosis",1773,"species"
243272,"Unknown","NC_011025","Mycoplasma arthritidis 158L3-1","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Metamycoplasma arthritidis",2111,"species"
289397,"Unknown","NC_014760","Mycoplasma bovis PG45","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Mycoplasmopsis bovis",28903,"species"
340047,"Unknown","NC_007633","Mycoplasma capricolum subsp. capricolum ATCC 27343","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Mycoplasma capricolum",2095,"species"
512564,"Unknown","NC_014014","Mycoplasma crocodyli MP145","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Mycoplasma crocodyli",50052,"species"
943945,"Unknown","NC_014921","Mycoplasma fermentans M64","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Mycoplasmopsis fermentans",2115,"species"
710127,"Unknown","NC_004829","Mycoplasma gallisepticum str. R(low)","growth temperature",37,"BacMap","exp","unknown","high","Celcius","no rank","Mycoplasma gallisepticum str. R",233150,"strain"
243273,"Unknown","NC_000908","Mycoplasma genitalium G37","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Mycoplasma genitalium",2097,"species"
295358,"Unknown","NC_006360","Mycoplasma hyopneumoniae 232","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Mesomycoplasma hyopneumoniae",2099,"species"
262722,"Unknown","NC_007332","Mycoplasma hyopneumoniae 7448","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Mesomycoplasma hyopneumoniae",2099,"species"
262719,"Unknown","NC_007295","Mycoplasma hyopneumoniae J","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Mesomycoplasma hyopneumoniae",2099,"species"
272632,"Unknown","NC_005364","Mycoplasma mycoides subsp. mycoides SC str. PG1","growth temperature",37,"BacMap","exp","unknown","high","Celcius","no rank","Mycoplasma mycoides subsp. mycoides SC",44101,"strain"
272633,"Unknown","NC_004432","Mycoplasma penetrans HF-2","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Malacoplasma penetrans",28227,"species"
272634,"Unknown","NC_000912","Mycoplasma pneumoniae M129","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Mycoplasma pneumoniae",2104,"species"
272635,"Unknown","NC_002771","Mycoplasma pulmonis UAB CTIP","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Mycoplasmopsis pulmonis",2107,"species"
262723,"Unknown","NC_007294","Mycoplasma synoviae 53","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Mycoplasmopsis synoviae",2109,"species"
247156,"Unknown","NC_006361, NC_006362, NC_006363","Nocardia farcinica IFM 10152","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Nocardia farcinica",37329,"species"
633147,"Unknown","NC_014363","Olsenella uli DSM 7084","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Olsenella uli",133926,"species"
272843,"Unknown","NC_002663","Pasteurella multocida subsp. multocida str. Pm70","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Pasteurella multocida",747,"species"
450851,"Unknown","NC_011143, NC_011144","Phenylobacterium zucineum HLK1","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Phenylobacterium zucineum",284016,"species"
431947,"Unknown","NC_010729","Porphyromonas gingivalis ATCC 33277","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Porphyromonas gingivalis",837,"species"
242619,"Unknown","NC_002950","Porphyromonas gingivalis W83","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Porphyromonas gingivalis",837,"species"
267747,"Unknown","NC_006085","Propionibacterium acnes KPA171202","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Cutibacterium acnes",1747,"species"
529507,"Unknown","NC_010554, NC_010555","Proteus mirabilis HI4320","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Proteus mirabilis",584,"species"
392021,"Unknown","NC_009882","Rickettsia rickettsii str. 'Sheila Smith'","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Rickettsia rickettsii",783,"species"
693978,"Unknown","NC_014738","Riemerella anatipestifer DSM 15868","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Riemerella anatipestifer",34085,"species"
471857,"Unknown","NC_013159","Saccharomonospora viridis DSM 43017","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Saccharomonospora viridis",1852,"species"
309807,"Unknown","NC_007677, NC_007678","Salinibacter ruber DSM 13855","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Salinibacter ruber",146919,"species"
321314,"Unknown","NC_006855, NC_006856, NC_006905","Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Salmonella enterica",28901,"species"
295319,"Unknown","NC_006511","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Salmonella enterica",28901,"species"
476213,"Unknown","NC_012124, NC_012125","Salmonella enterica subsp. enterica serovar Paratyphi C str. RKS4594","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Salmonella enterica",28901,"species"
220341,"Unknown","NC_003198, NC_003384, NC_003385","Salmonella enterica subsp. enterica serovar Typhi str. CT18","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Salmonella enterica",28901,"species"
209261,"Unknown","NC_004631","Salmonella enterica subsp. enterica serovar Typhi str. Ty2","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Salmonella enterica",28901,"species"
99287,"Unknown","NC_003197, NC_003277","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Salmonella enterica",28901,"species"
326297,"Unknown","NC_008700","Shewanella amazonensis SB2B","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Shewanella amazonensis",60478,"species"
344609,"Unknown","NC_010656, NC_010657, NC_010658, NC_010659, NC_010660, NC_010672","Shigella boydii CDC 3083-94","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Shigella boydii",621,"species"
300268,"Unknown","NC_007608, NC_007613","Shigella boydii Sb227","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Shigella boydii",621,"species"
300267,"Unknown","NC_007606, NC_007607, NC_009344","Shigella dysenteriae Sd197","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Shigella dysenteriae",622,"species"
198215,"Unknown","NC_004741","Shigella flexneri 2a str. 2457T","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Shigella flexneri",623,"species"
198214,"Unknown","NC_004337, NC_004851","Shigella flexneri 2a str. 301","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Shigella flexneri",623,"species"
373384,"Unknown","NC_008258","Shigella flexneri 5 str. 8401","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Shigella flexneri",623,"species"
300269,"Unknown","NC_007384, NC_007385, NC_009345, NC_009346, NC_009347","Shigella sonnei Ss046","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Shigella sonnei",624,"species"
451515,"Unknown","NC_007790, NC_007791, NC_007792, NC_007793","Staphylococcus aureus subsp. aureus USA300_FPR3757","growth temperature",37,"BacMap","exp","unknown","high","Celcius","no rank","Staphylococcus aureus subsp. aureus USA300",367830,"strain"
451516,"Unknown","NC_010063, NC_010079, NC_012417","Staphylococcus aureus subsp. aureus USA300_TCH1516","growth temperature",37,"BacMap","exp","unknown","high","Celcius","no rank","Staphylococcus aureus subsp. aureus USA300",367830,"strain"
208435,"Unknown","NC_004116","Streptococcus agalactiae 2603V/R","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Streptococcus agalactiae",1311,"species"
205921,"Unknown","NC_007432","Streptococcus agalactiae A909","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Streptococcus agalactiae",1311,"species"
211110,"Unknown","NC_004368","Streptococcus agalactiae NEM316","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Streptococcus agalactiae",1311,"species"
467705,"Unknown","NC_009785","Streptococcus gordonii str. Challis substr. CH1","growth temperature",37,"BacMap","exp","unknown","high","Celcius","no rank","Streptococcus gordonii str. Challis",29390,"strain"
210007,"Unknown","NC_004350","Streptococcus mutans UA159","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Streptococcus mutans",1309,"species"
391295,"Unknown","NC_009442","Streptococcus suis 05ZYH33","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Streptococcus suis",1307,"species"
391296,"Unknown","NC_009443","Streptococcus suis 98HAH33","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Streptococcus suis",1307,"species"
322159,"Unknown","NC_008500, NC_008501, NC_008532","Streptococcus thermophilus LMD-9","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Streptococcus thermophilus",1308,"species"
218495,"Unknown","NC_012004","Streptococcus uberis 0140J","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Streptococcus uberis",1349,"species"
335543,"Unknown","NC_008554","Syntrophobacter fumaroxidans MPOB","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Syntrophobacter fumaroxidans",119484,"species"
203267,"Unknown","NC_004572","Tropheryma whipplei str. Twist","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Tropheryma whipplei",2039,"species"
218496,"Unknown","NC_004551","Tropheryma whipplei TW08/27","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Tropheryma whipplei",2039,"species"
565575,"Unknown","NC_011374","Ureaplasma urealyticum serovar 10 str. ATCC 33699","growth temperature",37,"BacMap","exp","unknown","high","Celcius","strain","Ureaplasma urealyticum",2130,"species"
529,"Unknown","Unknown","Achromobacter A9112","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Brucella",234,"genus"
529,"Unknown","Unknown","Achromobacter C349","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Brucella",234,"genus"
529,"Unknown","Unknown","Achromobacter C675","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Brucella",234,"genus"
529,"Unknown","Unknown","Achromobacter C7259","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Brucella",234,"genus"
529,"Unknown","Unknown","Achromobacter D8708","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Brucella",234,"genus"
529,"Unknown","Unknown","Achromobacter D9035","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Brucella",234,"genus"
529,"Unknown","Unknown","Achromobacter D9053","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Brucella",234,"genus"
85698,"Unknown","Unknown","Achromobacter xylosoxidans D7818","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Achromobacter",222,"genus"
85698,"Unknown","Unknown","Achromobacter xylosoxidans D8432","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Achromobacter",222,"genus"
85698,"Unknown","Unknown","Achromobacter xylosoxidans D9221","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Achromobacter",222,"genus"
85698,"Unknown","Unknown","Achromobacter xylosoxidans D9448","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Achromobacter",222,"genus"
85698,"Unknown","Unknown","Achromobacter xylosoxidans KC1064; ATCC 27061","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Achromobacter",222,"genus"
32002,"Unknown","Unknown","Alcaligenes denitrificans B7042","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Achromobacter",222,"genus"
32002,"Unknown","Unknown","Alcaligenes denitrificans KC367","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Achromobacter",222,"genus"
511,"Unknown","Unknown","Alcaligenes faecalis B2566","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Alcaligenes",507,"genus"
511,"Unknown","Unknown","Alcaligenes faecalis B2608","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Alcaligenes",507,"genus"
511,"Unknown","Unknown","Alcaligenes faecalis B4636","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Alcaligenes",507,"genus"
511,"Unknown","Unknown","Alcaligenes faecalis B5037","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Alcaligenes",507,"genus"
511,"Unknown","Unknown","Alcaligenes faecalis B5069","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Alcaligenes",507,"genus"
511,"Unknown","Unknown","Alcaligenes faecalis B5104","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Alcaligenes",507,"genus"
511,"Unknown","Unknown","Alcaligenes faecalis B6288","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Alcaligenes",507,"genus"
511,"Unknown","Unknown","Alcaligenes faecalis B6353","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Alcaligenes",507,"genus"
511,"Unknown","Unknown","Alcaligenes faecalis C1549","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Alcaligenes",507,"genus"
511,"Unknown","Unknown","Alcaligenes faecalis C7859","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Alcaligenes",507,"genus"
511,"Unknown","Unknown","Alcaligenes faecalis C8194","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Alcaligenes",507,"genus"
511,"Unknown","Unknown","Alcaligenes odorans C8351","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Alcaligenes",507,"genus"
511,"Unknown","Unknown","Alcaligenes odorans C8486","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Alcaligenes",507,"genus"
1423,"Unknown","Unknown","Bacillus subtilis 168","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Bacillus",1386,"genus"
817,"Unknown","Unknown","Bacteroides fragilis ATCC 25285","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Bacteroides",816,"genus"
824,"Unknown","Unknown","Bacteroides gracilis CCUG 13143 (ATCC 33236)","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Campylobacter",194,"genus"
827,"Unknown","Unknown","Bacteroides ureolyticus CCUG 7319 (ATCC 33387)","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Campylobacter",194,"genus"
35833,"Unknown","Unknown","Bilophila wadsworthia 0","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Bilophila",35832,"genus"
196,"Unknown","Unknown","Campylobacter fetus subspecies venerealis CCUG 538 (ATCC 19438)","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Campylobacter",194,"genus"
210,"Unknown","Unknown","Campylobacter pyloridis J14","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Helicobacter",209,"genus"
210,"Unknown","Unknown","Campylobacter pyloridis L25","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Helicobacter",209,"genus"
210,"Unknown","Unknown","Campylobacter pyloridis L26","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Helicobacter",209,"genus"
210,"Unknown","Unknown","Campylobacter pyloridis Q1","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Helicobacter",209,"genus"
210,"Unknown","Unknown","Campylobacter pyloridis Q11","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Helicobacter",209,"genus"
210,"Unknown","Unknown","Campylobacter pyloridis Q13","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Helicobacter",209,"genus"
210,"Unknown","Unknown","Campylobacter pyloridis Q14","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Helicobacter",209,"genus"
210,"Unknown","Unknown","Campylobacter pyloridis Q2","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Helicobacter",209,"genus"
210,"Unknown","Unknown","Campylobacter pyloridis Q21","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Helicobacter",209,"genus"
210,"Unknown","Unknown","Campylobacter pyloridis Q3; NCTC 11638","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Helicobacter",209,"genus"
