"NCBI_ID","Genome_ID","Accession_ID","Taxon_name","Attribute","Attribute_value","Attribute_source","Evidence","Frequency","Confidence_in_curation","Unit","Rank","Parent_name","Parent_NCBI_ID","Parent_rank"
NA,NA,NA,"Tectibacter","width","0.4-0.7","Bergey's Manual","exp","sometimes","high","µm",NA,NA,NA,NA
69894,NA,NA,"Tindallia","width","0.4-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Clostridiaceae",31979,"family"
1573,NA,NA,"Clavibacter","width","0.4-0.75","Bergey's Manual","exp","sometimes","high","µm","genus","Microbacteriaceae",85023,"family"
254245,NA,NA,"Aquicella","width","0.4-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Coxiellaceae",118968,"family"
104264,NA,NA,"Cellulophaga","width","0.4-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
80865,NA,NA,"Delftia","width","0.4-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Comamonadaceae",80864,"family"
37817,NA,NA,"Desulfuromusa","width","0.4-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Desulfuromonadaceae",213421,"family"
46913,NA,NA,"Devosia","width","0.4-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Devosiaceae",2831106,"family"
583,NA,NA,"Proteus","width","0.4-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Morganellaceae",1903414,"family"
152053,NA,NA,"Starkeya","width","0.4-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Xanthobacteraceae",335928,"family"
54066,NA,NA,"Xylophilus","width","0.4-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Burkholderiales",80840,"order"
225447,NA,NA,"Yaniella","width","0.4-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Micrococcaceae",1268,"family"
890,NA,NA,"Desulfuromonas","width","0.4-0.9","Bergey's Manual","exp","sometimes","high","µm","genus","Desulfuromonadaceae",213421,"family"
59739,NA,NA,"Flammeovirga","width","0.4-0.9","Bergey's Manual","exp","sometimes","high","µm","genus","Flammeovirgaceae",200667,"family"
70992,NA,NA,"Flexithrix","width","0.4-0.9","Bergey's Manual","exp","sometimes","high","µm","genus","Flammeovirgaceae",200667,"family"
68287,NA,NA,"Mesorhizobium","width","0.4-0.9","Bergey's Manual","exp","sometimes","high","µm","genus","Phyllobacteriaceae",69277,"family"
864,NA,NA,"Pectinatus","width","0.4-0.9","Bergey's Manual","exp","sometimes","high","µm","genus","Selenomonadaceae",1843491,"family"
289201,NA,NA,"Pontibacillus","width","0.4-0.9","Bergey's Manual","exp","sometimes","high","µm","genus","Bacillaceae",186817,"family"
1905344,NA,NA,"Ruthenibacterium","width","0.4-1","Bergey's Manual","exp","sometimes","high","µm","genus","Oscillospiraceae",216572,"family"
28905,NA,NA,"Caedibacter","width","0.4-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Fastidiosibacteraceae",2056687,"family"
28228,NA,NA,"Colwellia","width","0.4-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Colwelliaceae",267889,"family"
2077,NA,NA,"Sporolactobacillus","width","0.4-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Sporolactobacillaceae",186821,"family"
291181,NA,NA,"Subsaxibacter","width","0.4-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
279,NA,NA,"Xanthobacter","width","0.4-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Xanthobacteraceae",335928,"family"
99906,NA,NA,"Alkalibacterium","width","0.4-1.2","Bergey's Manual","exp","sometimes","high","µm","genus","Carnobacteriaceae",186828,"family"
2233,NA,NA,"Archaeoglobus","width","0.4-1.2","Bergey's Manual","exp","sometimes","high","µm","genus","Archaeoglobaceae",2232,"family"
414878,NA,NA,"Catenulispora","width","0.4-1.2","Bergey's Manual","exp","sometimes","high","µm","genus","Catenulisporaceae",414877,"family"
53357,NA,NA,"Intrasporangium","width","0.4-1.2","Bergey's Manual","exp","sometimes","high","µm","genus","Intrasporangiaceae",85021,"family"
965,NA,NA,"Oceanospirillum","width","0.4-1.2","Bergey's Manual","exp","sometimes","high","µm","genus","Oceanospirillaceae",135620,"family"
58120,NA,NA,"Planotetraspora","width","0.4-1.4","Bergey's Manual","exp","sometimes","high","µm","genus","Streptosporangiaceae",2004,"family"
150247,NA,NA,"Anoxybacillus","width","0.4-1.5","Bergey's Manual","exp","sometimes","high","µm","genus","Bacillaceae",186817,"family"
12960,NA,NA,"Azoarcus","width","0.4-1.5","Bergey's Manual","exp","sometimes","high","µm","genus","Zoogloeaceae",2008794,"family"
83612,NA,NA,"Psychroflexus","width","0.4-1.5","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
205889,NA,NA,"Albidovulum","width","0.4-2.0","Bergey's Manual","exp","sometimes","high","µm","genus","Rhodobacteraceae",31989,"family"
906,NA,NA,"Megasphaera","width","0.4-2.0","Bergey's Manual","exp","sometimes","high","µm","genus","Veillonellaceae",31977,"family"
47494,NA,NA,"Pedomicrobium","width","0.4-2.0","Bergey's Manual","exp","sometimes","high","µm","genus","Hyphomicrobiaceae",45401,"family"
1016,NA,NA,"Capnocytophaga","width","0.42-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
396320,NA,NA,"Desulfatiferula","width","0.45-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Desulfobacteraceae",213119,"family"
59732,NA,NA,"Chryseobacterium","width","0.5 ;","Bergey's Manual","exp","sometimes","high","µm","genus","Weeksellaceae",2762318,"family"
904708,NA,NA,"Arenicella","width","0.5-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Arenicellaceae",1617891,"family"
6,NA,NA,"Azorhizobium","width","0.5-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Xanthobacteraceae",335928,"family"
773,NA,NA,"Bartonella","width","0.5-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Bartonellaceae",772,"family"
64322,NA,NA,"Carnimonas","width","0.5-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Halomonadaceae",28256,"family"
1303912,NA,NA,"Desulfatitalea","width","0.5-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Desulfobacteraceae",213119,"family"
2422,NA,NA,"Fervidobacterium","width","0.5-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Fervidobacteriaceae",1643950,"family"
212741,NA,NA,"Mesophilobacter","width","0.5-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Pseudomonadaceae",135621,"family"
81682,NA,NA,"Methylovorus","width","0.5-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Methylophilaceae",32011,"family"
346096,NA,NA,"Paludibacter","width","0.5-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Paludibacteraceae",2005523,"family"
363408,NA,NA,"Persicivirga","width","0.5-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
415014,NA,NA,"Proteiniborus","width","0.5-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Eubacteriales",186802,"order"
49277,NA,NA,"Psychroserpens","width","0.5-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
2276,NA,NA,"Pyrobaculum","width","0.5-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Thermoproteaceae",2267,"family"
93681,NA,NA,"Roseateles","width","0.5-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Burkholderiales",80840,"order"
51366,NA,NA,"Salinivibrio","width","0.5-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Vibrionaceae",641,"family"
159730,NA,NA,"Thermovenabulum","width","0.5-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Thermosediminibacteraceae",2770093,"family"
270,NA,NA,"Thermus","width","0.5-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Thermaceae",188786,"family"
34072,NA,NA,"Variovorax","width","0.5-0.6","Bergey's Manual","exp","sometimes","high","µm","genus","Comamonadaceae",80864,"family"
379,NA,NA,"Allorhizobium","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Rhizobiaceae",82115,"family"
210622,NA,NA,"Anoxynatronum","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Clostridiaceae",31979,"family"
76890,NA,NA,"Asticcacaulis","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Caulobacteraceae",76892,"family"
75683,NA,NA,"Balneatrix","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Balneatrichaceae",2301193,"family"
234,NA,NA,"Brucella","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Brucellaceae",118882,"family"
82976,NA,NA,"Buttiauxella","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Enterobacteriaceae",543,"family"
1187078,NA,NA,"Cecembia","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Cyclobacteriaceae",563798,"family"
453229,NA,NA,"Desulfarculus","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Desulfarculaceae",453228,"family"
89342,NA,NA,"Desulfocella","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Desulfobacteraceae",213119,"family"
2357,NA,NA,"Desulfomonile","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Syntrophaceae",213468,"family"
115780,NA,NA,"Desulfotignum","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Desulfobacteraceae",213119,"family"
212791,NA,NA,"Enhydrobacter","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Hyphomicrobiales",356,"order"
119044,NA,NA,"Filomicrobium","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Hyphomicrobiaceae",45401,"family"
70411,NA,NA,"Frateuria","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Rhodanobacteraceae",1775411,"family"
218204,NA,NA,"Garciella","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Eubacteriaceae",186806,"family"
244698,NA,NA,"Gillisia","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
292691,NA,NA,"Gramella","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
35838,NA,NA,"Holophaga","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Holophagaceae",574976,"family"
92944,NA,NA,"Ketogulonicigenium","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Roseobacteraceae",2854170,"family"
579,NA,NA,"Kluyvera","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Enterobacteriaceae",543,"family"
326319,NA,NA,"Krokinobacter","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
165301,NA,NA,"Lentzea","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Pseudonocardiaceae",2070,"family"
48075,NA,NA,"Marinobacterium","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Oceanospirillaceae",135620,"family"
33969,NA,NA,"Melissococcus","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Enterococcaceae",81852,"family"
2172,NA,NA,"Methanobrevibacter","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Methanobacteriaceae",2159,"family"
61653,NA,NA,"Methylopila","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Methylocystaceae",31993,"family"
93217,NA,NA,"Pandoraea","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Burkholderiaceae",119060,"family"
34037,NA,NA,"Rahnella","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Yersiniaceae",1903411,"family"
33886,NA,NA,"Rathayibacter","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Microbacteriaceae",85023,"family"
156993,NA,NA,"Reichenbachiella","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Reichenbachiellaceae",2762302,"family"
2071,NA,NA,"Saccharothrix","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Pseudonocardiaceae",2070,"family"
363408,NA,NA,"Sandarakinotalea","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
389486,NA,NA,"Sediminicola","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
253255,NA,NA,"Soehngenia","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Tissierellaceae",1737406,"family"
42232,NA,NA,"Spirilliplanes","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Micromonosporaceae",28056,"family"
392733,NA,NA,"Terriglobus","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Acidobacteriaceae",204434,"family"
160795,NA,NA,"Ureibacillus","width","0.5-0.7","Bergey's Manual","exp","sometimes","high","µm","genus","Planococcaceae",186818,"family"
217140,NA,NA,"Arcicella","width","0.5-0.75","Bergey's Manual","exp","sometimes","high","µm","genus","Spirosomaceae",2896860,"family"
2717,NA,NA,"Cardiobacterium","width","0.5-0.75","Bergey's Manual","exp","sometimes","high","µm","genus","Cardiobacteriaceae",868,"family"
881616,NA,NA,"Herbiconiux","width","0.5-0.75","Bergey's Manual","exp","sometimes","high","µm","genus","Microbacteriaceae",85023,"family"
200683,NA,NA,"Toxothrix","width","0.5-0.75","Bergey's Manual","exp","sometimes","high","µm","genus","Bacteroidetes Order IV. Incertae sedis",1100071,"order"
50709,NA,NA,"Acidocella","width","0.5-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Acetobacteraceae",433,"family"
84756,NA,NA,"Beutenbergia","width","0.5-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Beutenbergiaceae",125316,"family"
56054,NA,NA,"Bogoriella","width","0.5-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Bogoriellaceae",145358,"family"
79328,NA,NA,"Chitinophaga","width","0.5-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Chitinophagaceae",563835,"family"
216851,NA,NA,"Faecalibacterium","width","0.5-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Oscillospiraceae",216572,"family"
96,NA,NA,"Gallionella","width","0.5-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Gallionellaceae",90627,"family"
70774,NA,NA,"Hydrogenophilus","width","0.5-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Hydrogenophilaceae",206349,"family"
65551,NA,NA,"Meiothermus","width","0.5-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Thermaceae",188786,"family"
72021,NA,NA,"Methylarcula","width","0.5-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Rhodobacteraceae",31989,"family"
13159,NA,NA,"Mycoplana","width","0.5-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Brucellaceae",118882,"family"
69474,NA,NA,"Orientia","width","0.5-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Rickettsiaceae",775,"family"
1218,NA,NA,"Prochlorococcus","width","0.5-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Prochlorococcaceae",2881426,"family"
93368,NA,NA,"Pseudaminobacter","width","0.5-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Phyllobacteriaceae",69277,"family"
150830,NA,NA,"Roseibium","width","0.5-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Stappiaceae",2821832,"family"
121820,NA,NA,"Roseinatronobacter","width","0.5-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Rhodobacteraceae",31989,"family"
143222,NA,NA,"Salegentibacter","width","0.5-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Flavobacteriaceae",49546,"family"
204477,NA,NA,"Seliberia","width","0.5-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Hyphomicrobiaceae",45401,"family"
613,NA,NA,"Serratia","width","0.5-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Yersiniaceae",1903411,"family"
22,NA,NA,"Shewanella","width","0.5-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Shewanellaceae",267890,"family"
104204,NA,NA,"Streptomonospora","width","0.5-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Nocardiopsaceae",83676,"family"
28033,NA,NA,"Sulfobacillus","width","0.5-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Clostridiales Family XVII. Incertae Sedis",539000,"family"
43773,NA,NA,"Syntrophus","width","0.5-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Syntrophaceae",213468,"family"
147067,NA,NA,"Thermobispora","width","0.5-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Streptosporangiaceae",2004,"family"
662,NA,NA,"Vibrio","width","0.5-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Vibrionaceae",641,"family"
629,NA,NA,"Yersinia","width","0.5-0.8","Bergey's Manual","exp","sometimes","high","µm","genus","Yersiniaceae",1903411,"family"
31988,NA,NA,"Aminobacter","width","0.5-0.9","Bergey's Manual","exp","sometimes","high","µm","genus","Phyllobacteriaceae",69277,"family"
374,NA,NA,"Bradyrhizobium","width","0.5-0.9","Bergey's Manual","exp","sometimes","high","µm","genus","Bradyrhizobiaceae",41294,"family"
56433,NA,NA,"Couchioplanes","width","0.5-0.9","Bergey's Manual","exp","sometimes","high","µm","genus","Micromonosporaceae",28056,"family"
53318,NA,NA,"Desulfocapsa","width","0.5-0.9","Bergey's Manual","exp","sometimes","high","µm","genus","Desulfocapsaceae",2886822,"family"
898,NA,NA,"Desulfomicrobium","width","0.5-0.9","Bergey's Manual","exp","sometimes","high","µm","genus","Desulfomicrobiaceae",213116,"family"
332157,NA,NA,"Larkinella","width","0.5-0.9","Bergey's Manual","exp","sometimes","high","µm","genus","Spirosomaceae",2896860,"family"
911,NA,NA,"Nitrobacter","width","0.5-0.9","Bergey's Manual","exp","sometimes","high","µm","genus","Bradyrhizobiaceae",41294,"family"
84567,NA,NA,"Pedobacter","width","0.5-0.9","Bergey's Manual","exp","sometimes","high","µm","genus","Sphingobacteriaceae",84566,"family"
NA,NA,NA,"Saccharobacter","width","0.5-0.9","Bergey's Manual","exp","sometimes","high","µm",NA,NA,NA,NA
32008,NA,NA,"Burkholderia","width","0.5-1","Bergey's Manual","exp","sometimes","high","µm","genus","Burkholderiaceae",119060,"family"
28209,NA,NA,"Chelatococcus","width","0.5-1","Bergey's Manual","exp","sometimes","high","µm","genus","Chelatococcaceae",2036754,"family"
340070,NA,NA,"Criblamydia","width","0.5-1","Bergey's Manual","exp","sometimes","high","µm","genus","Criblamydiaceae",412447,"family"
282132,NA,NA,"Protochlamydia","width","0.5-1","Bergey's Manual","exp","sometimes","high","µm","genus","Parachlamydiaceae",92713,"family"
40544,NA,NA,"Sutterella","width","0.5-1","Bergey's Manual","exp","sometimes","high","µm","genus","Sutterellaceae",995019,"family"
55079,NA,NA,"Aneurinibacillus","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Paenibacillaceae",186822,"family"
45402,NA,NA,"Aquabacter","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Hyphomicrobiaceae",45401,"family"
109,NA,NA,"Blastobacter","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Bradyrhizobiaceae",41294,"family"
71655,NA,NA,"Brenneria","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Pectobacteriaceae",1903410,"family"
35753,NA,NA,"Dactylosporangium","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Micromonosporaceae",28056,"family"
79603,NA,NA,"Denitrobacterium","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Eggerthellaceae",1643826,"family"
1417297,NA,NA,"Desulfonatronobacter","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Desulfosalsimonadaceae",2904714,"family"
457933,NA,NA,"Elioraea","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Elioraeaceae",2690195,"family"
551,NA,NA,"Erwinia","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Erwiniaceae",1903409,"family"
1407607,NA,NA,"Fusicatenibacter","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Lachnospiraceae",186803,"family"
441,NA,NA,"Gluconobacter","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Acetobacteraceae",433,"family"
2053,NA,NA,"Gordonia","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Gordoniaceae",85026,"family"
2723,NA,NA,"Hirschia","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Hyphomonadaceae",69657,"family"
85,NA,NA,"Hyphomonas","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Hyphomonadaceae",69657,"family"
86795,NA,NA,"Marmoricola","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Nocardioidaceae",85015,"family"
2160,NA,NA,"Methanobacterium","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Methanobacteriaceae",2159,"family"
39773,NA,NA,"Methylomicrobium","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Methylococcaceae",403,"family"
416,NA,NA,"Methylomonas","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Methylococcaceae",403,"family"
63742,NA,NA,"Natrialba","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Natrialbaceae",1644061,"family"
2256,NA,NA,"Natronobacterium","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Natrialbaceae",1644061,"family"
122277,NA,NA,"Pectobacterium","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Pectobacteriaceae",1903410,"family"
18,NA,NA,"Pelobacter","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Desulfuromonadaceae",213421,"family"
29298,NA,NA,"Planobispora","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Streptosporangiaceae",2004,"family"
1111,NA,NA,"Porphyrobacter","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Erythrobacteraceae",335929,"family"
43676,NA,NA,"Promicromonospora","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Promicromonosporaceae",85017,"family"
286,NA,NA,"Pseudomonas","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Pseudomonadaceae",135621,"family"
475230,NA,NA,"Pullulanibacillus","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Sporolactobacillaceae",186821,"family"
379,NA,NA,"Rhizobium","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Rhizobiaceae",82115,"family"
93682,NA,NA,"Roseivivax","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Roseobacteraceae",2854170,"family"
28105,NA,NA,"Sinorhizobium","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Rhizobiaceae",82115,"family"
107,NA,NA,"Spirosoma","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Cytophagaceae",89373,"family"
35750,NA,NA,"Sporichthya","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Sporichthyaceae",85033,"family"
60136,NA,NA,"Sulfitobacter","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Roseobacteraceae",2854170,"family"
862,NA,NA,"Syntrophomonas","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Syntrophomonadaceae",68298,"family"
360239,NA,NA,"Tepidicella","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Burkholderiales",80840,"order"
114248,NA,NA,"Tepidimonas","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Burkholderiales",80840,"order"
51668,NA,NA,"Tetragenococcus","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Enterococcaceae",81852,"family"
48381,NA,NA,"Thermothrix","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Bacteria",2,"superkingdom"
343873,NA,NA,"Wautersiella","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Weeksellaceae",2762318,"family"
843,NA,NA,"Wolinella","width","0.5-1.0","Bergey's Manual","exp","sometimes","high","µm","genus","Helicobacteraceae",72293,"family"
156454,NA,NA,"Anaeroglobus","width","0.5-1.1","Bergey's Manual","exp","sometimes","high","µm","genus","Veillonellaceae",31977,"family"
72763,NA,NA,"Tessaracoccus","width","0.5-1.1","Bergey's Manual","exp","sometimes","high","µm","genus","Propionibacteriaceae",31957,"family"
507,NA,NA,"Alcaligenes","width","0.5-1.2","Bergey's Manual","exp","sometimes","high","µm","genus","Alcaligenaceae",506,"family"
2239,NA,NA,"Halobacterium","width","0.5-1.2","Bergey's Manual","exp","sometimes","high","µm","genus","Halobacteriaceae",2236,"family"
85108,NA,NA,"Halorhodospira","width","0.5-1.2","Bergey's Manual","exp","sometimes","high","µm","genus","Ectothiorhodospiraceae",72276,"family"
53335,NA,NA,"Pantoea","width","0.5-1.3","Bergey's Manual","exp","sometimes","high","µm","genus","Erwiniaceae",1903409,"family"
265,NA,NA,"Paracoccus","width","0.5-1.3","Bergey's Manual","exp","sometimes","high","µm","genus","Rhodobacteraceae",31989,"family"
172900,NA,NA,"Victivallis","width","0.5-1.3","Bergey's Manual","exp","sometimes","high","µm","genus","Victivallaceae",255528,"family"
33057,NA,NA,"Thauera","width","0.5-1.4","Bergey's Manual","exp","sometimes","high","µm","genus","Zoogloeaceae",2008794,"family"
532,NA,NA,"Beijerinckia","width","0.5-1.5","Bergey's Manual","exp","sometimes","high","µm","genus","Beijerinckiaceae",45404,"family"
570,NA,NA,"Calymmatobacterium","width","0.5-1.5","Bergey's Manual","exp","sometimes","high","µm","genus","Enterobacteriaceae",543,"family"
1107,NA,NA,"Chloroflexus","width","0.5-1.5","Bergey's Manual","exp","sometimes","high","µm","genus","Chloroflexaceae",1106,"family"
872,NA,NA,"Desulfovibrio","width","0.5-1.5","Bergey's Manual","exp","sometimes","high","µm","genus","Desulfovibrionaceae",194924,"family"
64,NA,NA,"Herpetosiphon","width","0.5-1.5","Bergey's Manual","exp","sometimes","high","µm","genus","Herpetosiphonaceae",189773,"family"
70994,NA,NA,"Lewinella","width","0.5-1.5","Bergey's Manual","exp","sometimes","high","µm","genus","Lewinellaceae",1937960,"family"
425,NA,NA,"Methylosinus","width","0.5-1.5","Bergey's Manual","exp","sometimes","high","µm","genus","Methylocystaceae",31993,"family"
28236,NA,NA,"Petrotoga","width","0.5-1.5","Bergey's Manual","exp","sometimes","high","µm","genus","Petrotogaceae",1643949,"family"
1237,NA,NA,"Piscirickettsia","width","0.5-1.5","Bergey's Manual","exp","sometimes","high","µm","genus","Piscirickettsiaceae",135616,"family"
1279,NA,NA,"Staphylococcus","width","0.5-1.5","Bergey's Manual","exp","sometimes","high","µm","genus","Staphylococcaceae",90964,"family"
52130,NA,NA,"Stetteria","width","0.5-1.5","Bergey's Manual","exp","sometimes","high","µm","genus","Desulfurococcaceae",2272,"family"
2279,NA,NA,"Staphylothermus","width","0.5-15","Bergey's Manual","exp","sometimes","high","µm","genus","Desulfurococcaceae",2272,"family"
12914,NA,NA,"Acidianus","width","0.5-2","Bergey's Manual","exp","sometimes","high","µm","genus","Sulfolobaceae",118883,"family"
